returnsBTC,volaBTC,cashvolBTC,returnsETH,volaETH,cashvolETH,txncostETH,returnsBNB,volaBNB,cashvolBNB,returnsADA,volaADA,cashvolADA,returnsETC,volaETC,cashvolETC,returnsLTC,volaLTC,cashvolLTC,returnsLINK,volaLINK,cashvolLINK,returnsMATIC,volaMATIC,cashvolMATIC,returnsAAVE,volaAAVE,cashvolAAVE,returnsDOT,volaDOT,cashvolDOT,returnsFIL,volaFIL,cashvolFIL,returnsMKR,volaMKR,cashvolMKR,returnsNEO,volaNEO,cashvolNEO,returnsSOL,volaSOL,cashvolSOL,returnsXMR,volaXMR,cashvolXMR
-0.015971621460781904,0.36384744732419705,0.04247385438245388,-0.014040808057488086,0.19535329128680257,0.22737526891043913,10.080716188795188,-0.017465153407057343,0.3160815469734686,0.2926110132790676,-0.019026418068831125,0.4204066881063522,-0.10026115318284212,-0.02598761356871737,0.31384011278502344,0.04307969960830782,-0.023387100174415032,0.5770987507157692,-0.08577180719683142,-0.02254035449965386,0.30635094072282043,0.15916286079147213,-0.06323657537897243,0.66754443169896,0.25777278442157225,-0.032024673830039596,0.7140271380382419,0.281732480696645,-0.020718846558152038,0.03249916739295211,-0.005005658103598876,-0.017398707072450392,0.2048267306552216,0.2553584429749485,-0.023966087284518878,0.17471220126796005,-0.002792757359031839,-0.034603257763297535,0.3162868830334393,-0.25222225627255845,-0.0273241897881058,0.07974997931006267,0.09186950503662672,-0.02666350182292998,-0.29498819619253114,-0.5449233715738142
0.0034453554210589488,0.019932073712380927,0.2879827686408767,0.015833724713927744,0.6844496137898886,0.45200786326805087,10.089192515622488,-0.010252598248928102,0.31042155942126914,0.8220785247290365,0.006737351916672629,0.33222594573976627,0.5303315942526368,0.012813659240355157,-0.1547288816357911,-0.016919864310096955,0.008380053189146253,-0.09635058218705739,0.26210085738042466,0.009918503754318131,0.14441522812300678,0.2004595601756165,0.020213852421196776,-0.18032867357210414,0.1335958354008575,0.01929934842377179,-0.14886992357814854,0.04040715820367602,0.014286395226666748,0.29600489957907494,0.26619348578822155,0.02936158702821956,0.7297941011528211,-0.0746054503098037,0.010073737615373446,0.0909535805887085,-0.08762130934164958,0.014800185582632963,-0.18164004132505174,-0.1032573081107202,0.0007498009754378643,0.47981639296553,0.23921018658399262,0.02009554031825811,-0.24713296645825533,-0.22729805765010092
0.004093847852297827,0.46187797944277875,-0.46763995690651683,0.00591742527442829,-0.020983332646786756,0.3194337828374394,10.1992421338779,0.009362758456028963,0.0611419970112137,-0.2417546572595306,0.002208499527569935,-0.14006593994551864,-0.30288689086335197,0.008091938308664393,0.06908283595104991,0.347859750192665,0.0011973329809267241,0.1762599654153576,0.07609956165067189,0.003701495023474166,-0.1309428871822364,0.5603522903710854,0.05119089407538391,0.42014634300299747,0.0810195839114094,0.010750126684565764,0.0921165939640538,-0.04876969661628827,0.004585840547462361,-0.19122594834589782,0.1218005828578832,-0.004376575310795161,-0.5900167027076773,0.12540307797053885,0.007432591344924688,-0.08396747220037248,0.1036852141370872,-0.00017018283350100916,-0.2917781496737828,0.03977327204792935,0.0020517143077509736,-0.5291616456938231,-0.1361856770295624,0.006517795958358441,-0.11071202441583061,0.3008684789795044
0.007788197885497894,-0.8439196482940989,-0.48101439498728027,0.008887995544411886,-0.5372014304308026,-1.0031443318567028,10.27506043225383,0.01388179691662561,-0.4155154439616604,-0.7166230294988836,0.011050734054552647,-0.3984964387920642,-0.4948443379528591,0.01349506755398,0.06343589835909125,0.17185478435580137,0.020704335143300945,-0.042490051620950764,-0.15738736885725046,0.02235260269963213,0.1520629963967718,-0.34195233561625216,-0.004997177432568556,-0.5716838304098188,-0.46459861160955285,0.010463310718841434,-0.6103102412386705,-0.4221699044358882,0.012256789943256852,-0.21694552136000322,-0.3343237575677769,0.01289768051194251,-0.0956193466022699,-0.10187197072858822,0.013039664783416782,-0.13068542841261443,-0.07653730082974164,0.02324890654929579,0.23205891497215825,-0.36436356620614774,-0.006404312877749785,0.09010336785282769,-0.04429687553195549,0.01688821802852125,0.11506932978478712,-0.4009350121023072
-0.006391141844762416,0.06878582454332882,0.20530258585362304,-0.010155635034897692,0.18332205712753735,0.3271417433468642,10.962445011894133,-0.01204618748052777,0.17146520782813823,0.15898749939941226,-0.0033186318854529218,0.27983889499074444,0.2426404682331338,-0.01668062083777233,0.24604709980019995,0.6633893149027017,-0.011176933602883743,-0.03568772944307308,0.13364401523528002,-0.012250775764767408,-0.07033725887295025,0.2123030827497523,0.09997880752815846,0.912470895938728,1.1012385716523916,-0.011749035860452395,0.34777486937111357,0.3326813375782205,0.001106840084879046,0.3129693921664283,0.5257139866419713,-0.00926010927968246,-0.094086439084612,-0.2660255763505237,0.01666142281028371,0.1679099372902506,0.04974873478077768,-0.009053564365710365,0.18396386296042588,0.8445242698121067,0.03108353211012993,0.4709135256282181,0.01390165841972646,-0.01450812946806046,0.07696104113612989,0.45828136906978933
0.0021385177729431604,-0.8778562112777726,-0.27059967840597565,0.0032774184347088564,-0.9336276515274382,-0.4112834835904522,10.925831519811233,0.005242228821670913,-0.9018705562844465,-0.5194084637293734,0.010163836790005959,-0.3278481141771117,-0.14350186421267352,0.02090625755004938,-0.3234337634156319,-0.7844758825976825,0.01934813047524475,0.04895492238712418,0.0943393042248708,0.01871613218658208,-0.12778241479759167,-0.7385725083295789,-0.04757338595499461,-0.5107193199495836,-0.6408981907019253,-0.00855616711580165,-0.6706721753512528,-0.6540312654889231,0.00943304966792935,-0.2762533766281624,-0.7096562897181613,-0.009624055350515803,0.08314241740530093,0.13740408189419817,0.024886047975982706,0.21055082962624283,0.1689930386276295,0.03891174431923794,0.36949040637223085,-0.054172818315233684,0.013513378846509383,-0.6003684767023537,-0.11686646879623552,0.009290575810996238,-0.6724293080561945,-1.1306186515731813
0.0007395135535261943,0.01717450488989325,0.1387738662833513,0.0008027819606493125,-0.01710357032699905,-0.13617781777612237,10.94815204439653,0.004971634460613217,-0.35265452720431933,0.10731735660212394,0.008948605576014151,0.266977399090083,0.7606216626110935,0.006651775145979588,0.7140010168431565,0.8570483700898706,0.0013220361278927228,-0.7560396107908534,-0.1357217620568889,-0.002462114416084571,-0.6667471558357334,0.018765438743766794,-0.00933922487104355,-0.391085861608814,-0.5136330266391695,0.013627163069222625,0.27420984812209515,0.1479152364765799,0.006141509796289579,-0.2992428948528411,0.29929730297948964,0.004961644816632749,-0.4846914365927054,-0.43415053749220256,0.012584386743482057,-0.24218004880513,-0.02719127376041186,0.0015481876399023875,-0.7242449300387911,-0.32736167794653426,-0.003318161738726566,-0.18503004650180174,-0.30790374592915626,0.00994173940301124,0.10472940172081424,0.3522307492855372
-0.00655735408812852,0.7239769149977233,0.009284013389144974,-0.00962002620967084,0.6882836205811995,0.29427730893545245,10.900008456767619,-0.008060847285059403,0.9490805546971437,0.07032460684102304,-0.01143966717194686,0.036965194233485654,-0.5948184674806356,-0.007865956936719432,-0.7637494944543961,-0.9785623918128898,-0.007071142360312699,0.38299225225610267,-0.25867716604208546,-0.00907997414600814,0.3896248435989481,-0.14020088876502967,0.010787323170931007,0.04193728590753132,-0.12156430801528373,-0.01395161750445606,0.30135524122101076,0.3088905317410031,-0.009434450754860269,0.4061695815434165,-0.12730306264487368,-0.005325015713300907,0.36268698609535577,0.1456808544600019,-0.012350692295523658,0.18045993664725746,-0.038939469048703046,-0.007072348250474647,0.2551028030340977,-0.36389102758715275,-0.015487205504833845,0.13859727948189918,-0.20008358641747748,-0.007243016562796356,0.2912269184183196,0.5367492476404951
-6.453595145750057e-05,-0.4150980474540935,-0.14395916271866582,0.005268549577644777,-0.6569730236098517,-0.48690490252179686,10.876339128552411,0.0026565444767916446,-0.2777751160522448,-0.04057613229035084,0.0028922652121467773,-0.4074832722644097,-0.4759049045190302,-0.003438050089199063,-0.30164940922663813,-0.4349736090417018,-0.0008874188795848781,-0.18615665257789238,0.10653204913744041,0.006015098598555202,-0.19008268905332515,-0.1396302494763617,0.017354318296632698,0.008628828628201912,0.09292939032846093,0.005696577525915458,-0.4527300027346768,-0.2361274646930287,0.004033100570766557,-0.6120216357475832,-0.2782607089861564,0.010634901932239593,-0.2106922539231737,0.24740677288938784,0.0041117070091249985,-0.5342753352799958,-0.10270037078772631,0.0016755764388527439,-0.3982396431471188,-0.5170964874829789,-0.0018235266547157458,-0.303620500044065,-0.10188133544307476,0.0021981559167789655,-0.42964033864015416,-0.5551822871436691
0.008595151501268106,0.423195545895533,0.12612542203511978,0.008711787334568122,0.37612919986752535,0.6091837114926228,10.95254653364237,0.01325215883980313,0.43754235391724006,0.5477446142157447,0.009342504172316746,-0.12233885219224572,0.3576243034281781,0.010007361537049508,-0.05024312483188764,-0.02490586833301478,0.011156261622365271,0.050572573635634166,-0.19768841098623824,0.016238516492907973,0.3147513944200036,0.5076435567855917,-0.00453688950151776,-0.05964452699549394,-0.061671192331754554,0.03970911102084784,1.0936372930803873,1.1821785110073666,0.009250051225682565,0.35120546813419673,0.36719911241974046,0.0009475669478833382,-0.3326426484081022,-0.04326999547942023,0.028837316763871357,0.9582025062278943,0.2673115779359563,0.011992649759263507,-0.029591200174560184,0.5962994233706258,0.0020606512869818516,0.02530852116554208,0.13516918540725698,-0.002742265939353672,0.0048820275973038285,-0.12019689967291747
0.014399987213622012,0.6069089521596558,0.8850883890173193,0.012577496736976279,0.3473779147021432,0.5543070054934418,11.070022978828144,0.006920442844573493,-0.6280996240334271,0.004892366368334677,0.006969773185209721,0.013605652055792561,0.4666248401472508,0.014796004919321426,0.07886761940672204,0.40040787218461205,0.01524751822431103,0.20489587883249616,0.6199504738494284,0.014298848464938452,-0.011940440371921879,0.31139521904918865,0.007221501369092387,-0.6015205121972502,-0.19183070712078276,0.005035474693913855,-1.0416500274355245,-0.5178535621405356,0.011631936412200616,0.16169592181564463,0.33821277714217857,0.00028736007721352763,0.6504421433240533,0.8463940430893331,-0.005615009356246148,-0.8357530456178743,-0.17821050047987796,0.015429969842232438,0.08473775236450642,0.17112573007575627,0.021992490783107055,0.5545495968784335,0.3071312503005217,0.01920968561368941,0.40438227096933943,0.7565997779511147
-0.0028436927461754635,-0.6097311803967491,-0.6666399598187809,-0.005730652261552116,-0.17093202682968212,-0.655417250700129,11.108094049027239,-0.0038243790434675518,0.2606011138491018,-0.199577245385278,-0.007844420400353519,0.23389634309046992,-0.4315303193107525,-0.009649499045011112,0.17731196918452202,0.21500108744183954,-0.009199914847844326,0.004454350349376357,-0.4038918400919904,-0.007665417412964004,0.12011598122375672,-0.3131348115078687,-0.02212344194218374,0.5959538974252001,-0.22916270163183938,-0.015501308883991705,0.5332497779927816,0.03738455695198262,-0.012541360750640163,0.19571001630769522,-0.18255347687719947,-0.007866829609901593,-0.29879654779032583,-0.7045484050966806,0.025639317606946932,0.5850917141273566,0.24526356473585764,-0.014704512665729474,0.4281991005872572,0.002127191091588543,-0.008747788841065862,-0.2586615177852349,-0.03526751492690039,-0.012527789335713635,-0.08592853985080318,-0.6196748987617386
-0.0021076366657286627,0.12451676297304104,0.025005033729769366,-0.0041845265296514,-0.3233892219698009,0.023945301674718422,11.052923629584436,-0.0005554732775037152,-0.09722377426476458,0.03811462060154369,0.00047717513232442554,-0.10714463745134095,0.18170507084163035,-0.007805358696106435,-0.16853228153247174,-0.03210152406565747,-0.005090283797970052,-0.17700239531635953,0.1742521199951348,-0.004315091396512649,-0.17886548529594226,-0.12564607900222668,0.06875823916592128,0.862896684644785,1.136214155784831,-0.004919028744929221,-0.2762872574185957,-0.23150229694029534,-0.006152959722548257,-0.3162183797167194,-0.003896377532104367,0.0016900282515459608,-0.4708510470263111,-0.12141712663494175,0.012776007994197869,-0.30089924978258775,0.06675485537298798,-0.002274147774683044,-0.15376225488549256,0.10788935896984242,-0.0035158275675408746,-0.5855440086582909,-0.3102637711389029,-0.0048775777836000955,-0.17221927423775552,0.1395660616581651
0.001044279506759338,-0.3712709079102936,-0.27761326242620044,0.0020964203039186557,0.008686714396318518,-0.033596506377591595,11.041306514449397,0.02895102353701695,1.101309889440768,0.7563353829651938,0.030537919501728655,0.9234081996430237,0.6922316998929716,0.003201839260476458,-0.26236426446750094,-0.6140865067216055,0.004534794357824445,-0.24866542010932524,0.026914900423328447,0.005231389062977598,-0.11818120408688826,0.012656861712308398,-0.025989388590943907,-0.39658807133725027,-0.06862952903331987,0.00611832581905869,0.011721745933109151,-0.2913225644923241,0.004478630898660185,-0.1739357634176827,0.10067957631894231,0.003679235512413115,0.34728662543599453,-0.06231578184244135,-0.010939227829220854,0.16870382119253247,-0.08247330236373784,0.0014953273814333201,-0.5251674602026783,-0.5887677704879728,0.0016838822718141522,0.2614954007623693,0.10002248333704244,0.00012346441153976428,-0.5680665424531541,-0.20214916808428995
0.003596217427450199,-0.21075389225198204,0.16473147134588118,0.0013532440579071547,-0.4644179403350104,-0.18804651870442868,11.060168010370893,0.01839788054708169,-0.2927234947247088,-0.046796141178525374,0.003387484954591624,-0.754067354321784,0.011946367565705884,0.008647923456615914,-0.14397535178560017,0.4101347490177236,0.014460741754246165,0.38715796066381203,-0.21936696852356974,0.010820764206195488,0.1197722943191264,0.4330468913530048,0.008503223053010545,-0.7303489227022721,-0.9115540785220198,0.017447085273871288,0.21156917845631007,0.328640418638809,0.017543287083615855,0.5376037428473855,0.45577199413855496,-0.0028713987959800846,-0.6222392111368771,-0.29529186979774913,0.01793188213917496,-0.09713333436584293,-0.1947794049454572,0.006754446634132272,0.05119479971439023,0.08318722964898306,-0.01165653044316839,0.15264167433040138,0.12773568476153585,0.003672261332733129,0.4218320855723827,0.10584416756372761
0.008541713725826128,0.5498421471387687,0.43125851769874757,0.011312629682947772,0.7806226263492912,0.4396970780338627,11.130806161763154,0.016190145659325417,-0.25804149116548425,0.5635026129939931,0.02053928889677492,0.4812467208199145,0.028347180209799205,0.006466920661700737,-0.010554187678684324,-0.0573092926200669,0.005422816371020822,-0.059470553598321096,0.60587051348163,0.014013315465732479,0.2228255357287713,0.06068553392888276,0.005361583784181945,0.05259047967775876,0.2286619040828448,0.007797203976392275,-0.38158511489350677,0.363985369299753,0.005215022983884321,-0.5189889344051529,-0.19535891275535633,0.009584957098412339,0.6259596512507827,0.4569853744753267,-0.007374507149403797,-0.18038911858662043,-0.23980185832900247,0.009180669135558261,-0.292058447051574,0.04754916879956106,0.0018976493228728408,-0.2215192449484717,-0.15005187900799655,-0.015694861309962782,0.1752620650809884,0.36104185685193
-0.0057077572956654166,-0.12523769881988045,-0.37349481655470385,-0.007295173477571915,0.054620087103833814,0.13526027959094833,11.153061421656682,-0.007589341613456924,-0.19890693508377533,-0.5930131100964751,-0.01624447441110466,-0.03475863336517726,-0.25648270485133295,-0.0020517707431313426,0.6730527335001903,0.5856036233857811,-0.011347306480662844,0.2634948468377676,-0.1556394698425123,-0.017285830658194445,0.20930781946155919,-0.11116771930239722,-0.03050537669763853,0.37037378829689427,0.02350247428980623,0.012005002559561717,0.7340267273808723,0.8089101095448754,-0.018973038745181636,0.44563114983350066,-0.3011539059284907,-0.00413110641594816,-0.32717868573097697,0.06358106668744412,-0.01686575845314131,0.2884740219176454,0.08189417798349652,-0.01789017149185046,0.6311117896404904,0.2371347512017845,-0.021829766831429342,0.5453176622380324,0.24642867174770444,-0.007928186442118346,-0.09571898269889467,0.2805512386111939
-0.0020477371800105004,0.16311667872809466,0.1323396306658431,0.00029752816949990546,0.017749444700919437,0.26168096410179587,11.114033135978296,-0.013523607584271069,0.9059754541623266,0.5515132844213753,-0.010539775223243009,0.08915270543097664,-0.011692885772919936,-0.025535354857911585,0.8574912364642389,0.5621853764217395,-0.010204573779322601,0.11882873270869077,0.32365735104377436,-0.009020287496991575,-0.19540993310054722,0.2685262397528412,0.005155004886101988,-0.11370971026874965,-0.018750270064831653,0.0030085810368243315,-0.26789750042278104,-0.6109758712476712,-0.008322965477743693,-0.23735162115144087,0.11312241405613221,-0.01013258352476587,1.251605987035787,1.3412534363168582,-0.004281794148260687,0.16662562754327404,0.18287980316167562,-0.01463953110371552,0.19885085874516695,-0.11446959937630474,-0.0044005618159932425,-0.04406276864089348,0.09986379691924085,-0.013184775176750207,0.4374324232040192,-0.27488401755382696
0.004149703981649822,0.23499816643958749,0.6131520096355132,0.03116775097234825,1.0467456292739308,0.854870768691292,11.291944685742974,0.00693452158821195,-0.12240198151267778,-0.2711303849391662,0.010845843019648638,0.2578291093020999,0.38958268173230337,0.023061692130531775,-0.15692912472843468,-0.22838018418559258,0.02100702716224845,0.48370531754679735,-0.006824086170929888,0.011056555777154031,0.3482328853594398,0.4157737139256632,0.02640255518891499,0.40800253651858487,0.18363047914392538,0.020388014301251367,0.7233797667193476,0.7647380559161014,0.0035082066021869807,0.5081598441133427,0.27922374726065513,-0.00021768887069217868,-0.20898411518948912,-0.33544158512798816,0.024066917589081527,0.4201231828930396,0.1416582037445302,0.00382326807785649,0.35273275749299304,0.8657859605812135,-0.00042930885342240543,0.4298517066018096,0.4941432691070453,0.005472492181256783,0.07189282518674522,0.4130928706585184
0.0005084786419811138,-0.5247682538755507,-0.5617796637978394,0.010331025235898572,-0.6537379482242751,-0.43264216615120077,11.527180389778861,-0.0008994788920277941,-0.787000089366293,-0.7426593045191829,0.006861875048771948,-0.5260930958967793,-0.4375893193166682,-0.0015528880860555816,-0.9376728463335222,-0.5724860515163765,0.0026824780396621506,-0.8158391525694189,-0.5912529503114392,0.010718098995532,-0.38139919058632954,-0.6204058755143151,0.009254786877768817,-0.09482879543495537,0.6701703648959203,0.018235455362608732,-0.42850147719131204,-0.20351130280234742,0.0031439636868624277,-0.5266322417487778,-0.43784514658671725,0.010258856361022417,-0.18341164488756934,-0.7200398519037954,0.00847105631043199,-0.6378223099217966,-0.038351830024048184,0.006991265192707097,-0.6678677757708075,-1.08262873706569,-0.0024385151706685093,-0.5093237548797297,-0.4439345670450727,0.0033703768457975514,-0.3225160251274133,-0.4896111164841894
